SentenceID	English	Arabic	SentenceType	SwitchTranslation	Comment
B-16875	Well, this will cheer you up.	هذا سوف يبهجك	N-B		
B-16876	Well, uh, Chuck, you're not going to have us forever.	. . . ( حسنا ( تشاك لن نكون معك للأبد	B!-B		
B-16877	Well, uh, Mandy, honey, if you want some company,	ماندي ، إذا رغبت ببعض الرفقة في المجمع	N-B		
B-16878	Well, uh, maybe if you weren't out drinking all night with Annie...	إذا ، ربما لو لم تكن خارجا ( تشرب طوال الليل مع ( آني	N-M	إذا ، ربما لو لم تكوني خارجة( تشربين طوال الليل مع ( آني	
B-16879	Well, uh, thank you, Marilyn.	حسنا ، أشكرك ، ( مارلين ) .	B-B		
B-16880	Well, um, Brock, what did you see?	حسنا يا ( بروك ) ، ما الذي رأيته ؟	B-B		
B-16881	Well, unfortunately, that's not your decision to make.	حسنا ، للأسف ، ذلك ليس قرارك حتى تتخذيه	B-F	حسنا ، للأسف ، ذلك ليس قرارك حتى تتخذه	
B-16882	Well, unfortunately, there's still parts of you that are.	لا يزال هناك بعض الأجزاء كرجل	N-N		
B-16883	Well, unfortunately, your work does not reflect this.	حسن ، للأسف ، إن عملك لايعكس ذلك	B-B		
B-16884	Well, we all know how you felt about Vern.	جميعا نعرف ماشعرتيه إتجاه ماحدث ل ( فيرن )	B!-F	جميعا نعرف ماشعرته إتجاه ماحدث ل ( فيرن )	ماشعرتيه
B-16885	Well, we can forget about you making lieutenant now.	حسنا ، نحن يمكن أن ننسيك جعل المساعد الآن .	B!-B		
B-16886	Well, we could give you our manifest. It logs all the truckers and their loads.	يمكننا أن نعطيكم البيانات الرسمية فهي تضم كل سائقي الشاحنات وحمولاتهم	B!-M!	يمكننا أن نعطيكن البيانات الرسمية فهي تضم كل سائقي الشاحنات وحمولاتهم	
B-16887	Well, we had to make whatever was inside you think he was really dying, otherwise, he might not have left you.	حسنا ، احتجنا أن نجعل أيا ما كان بداخلك يعتقد حقا أنه يموت وإلا ماكان ليتركك	B!-B		
B-16888	Well, we heard your New York friends were in town, so we thought we would bada bing and that we would fuhgeddaboudit!	حسنآ سمعنا ان اصدقائك من نيويورك في المدينه لذا اعتقدنا ان نفعلها بسرعه و اننا سوف ننسى ذلك " كلمات العصابات يقولونها مثل عصابات نيويورك الرجاجيل الاقوياء : ) "	B!-B		
B-16889	Well, we just feel so bad about murdering your friend.	حسنا ، نحن نشعر بالأسف لقتلنا صديقك	B!-B		
B-16890	Well, we wanted to look after you so... we sort of, uhm... robbed the bank.	. . . . و أردنا أن نعتني بك ، لذا . . . . .	B!-B		
B-16891	Well, we're gonna need your ring, Mr. Brady.	. ( حسنا ، نريد خاتمك ( برادي	B!-B		
B-16892	Well, we're just happy that you're back.	حسنا ، نحن سعداء بأنك عدت		HARD	
B-16893	Well, we're screwed if you don't.	ما هذا ، هوليوود ؟	N-N		
B-16894	Well, what a shame for you.	حسنا ، عار عليك .	B-B		
B-16895	Well, what are you waiting for?	حسنا ، ماذا تنتظرين ؟	B-F	حسنا ، ماذا تنتظر ؟	
B-16896	Well, what did you expect, Adam?	حسنا ، ماذا كنت تتوقع آدم ؟	B-M	حسنا ، ماذا كنت تتوقعين آدم ؟	
B-16897	Well, what did you tell her?	حسنا ، ماذا ستقول لها ؟	B-M	حسنا ، ماذا ستقولين لها ؟	
B-16898	Well, what do you know!	حسنا ، مالذي تعرفينه !	B-S		مالذي
B-16899	Well, what do you know?	ماذا تعلم ؟	N-M	ماذا تعلمين ؟	
B-16900	Well, what do you know?	حسنا ، ماذا تعرف ؟	B-M	حسنا ، ماذا تعرفين ؟	
B-16901	Well, what else did you come for?	حسنا ، من أجل ماذا إذن جئت هنا ؟	B-B		
B-16902	Well, what if you're in the mood for, you know, something romantic?	ماذا إذا كنت في مزاج . . كما تعرفين . . شيء رومانسي ؟	N-F	ماذا إذا كنت في مزاج . . كما تعرف . . شيء رومانسي ؟	
B-16903	Well, what makes you so sure? Do you have any proof?	حسنا ، مالذي يجعلك متأكده من هذا ؟	B-S		مالذي
B-16904	Well, what you gonna do about it, Shamu ?	حسنا ، ماذا ستفعل حيال ذلك ، شامو ؟	B-M	حسنا ، ماذا ستفعلين حيال ذلك ، شامو ؟	
B-16905	Well, what's yours?	ما مشكلتك ؟	N-B		
B-16906	Well, what, you wanna go somewhere else?	ماذا ؟ أتريد الذهاب إلى مكان آخر ؟	N-M	ماذا ؟ أتريدين الذهاب إلى مكان آخر ؟	
B-16907	Well, when did you notice it was broken?	متى لاحظتي انها مكسوره ؟	N-F	متى لاحظت انها مكسوره ؟	
B-16908	Well, when you have someone that loves you, that can get you through a lot of bad.	، حسنا ، عندما يوجد شخص ما يحبك يجعلك ذلك مستاءة جدا	B-F	، حسنا ، عندما يوجد شخص ما يحبك يجعلك ذلك مستاء جدا	
B-16909	Well, when you meet him for the second time, You can tell him that.	، حسنا ، عندما تقابله للمرة الثانية أخبره بذلك	B-M	، حسنا ، عندما تقابلينه للمرة الثانية أخبريه بذلك	
B-16910	Well, when you're being honored by the world, you want your family with you.	حسنا ، عندما يكرمك العالم تريد أن تكون أسرتك معك	B-M	حسنا ، عندما يكرمك العالم تريدين أن تكوني أسرتك معك	
B-16911	Well, where you off to next?	حسنا ، اين ستكون بعد ذلك	B-M	حسنا ، اين ستكونين بعد ذلك	
B-16912	Well, whichever way you want to put it.	حسنا ، مهما يكن	B-N		
B-16913	Well, who do you think it was?	حسن ، من تعتقد بأنه فعلها ؟	B-M	حسن ، من تعتقدين بأنه فعلها ؟	Bad transaltion
B-16914	Well, why didn't you say so?	لماذا لم تقل ذلك من قبل ؟	N-M	لماذا لم تقولي ذلك من قبل ؟	
B-16915	Well, why do you think they call it the windy city?	حسنا ، لماذا برأيك سموها مدينه الرياح ؟	B-B		
B-16916	Well, why don't you just tell Neal you lost it?	حسنا ، لماذا لا تخبرين ( نيل ) أنك أضعتي خاتم الخطوبة ؟	B-F	حسنا ، لماذا لا تخبر ( نيل ) أنك أضعت خاتم الخطوبة ؟	أضعتي
B-16917	Well, why don't you just tell that person?	لماذا لم تخبر هذا الشخص ؟	N-M	لماذا لم تخبري هذا الشخص ؟	
B-16918	Well, why don't you want anything to happen with Carmen Electra?	لماذا تريد ان تمنع حدوث اى شئ مع كارمن ؟	N-M	لماذا تريدين ان تمنعي حدوث اى شئ مع كارمن ؟	
B-16919	Well, will you go...	حسنا ، هلا ذهبت إلى . .	B-B		
B-16920	Well, with the 2 you just got, that makes... 11.	حسنا ، بالاثنين الذين معك ، هذا يضعنا أمام إحدى عشر	B!-B		
B-16921	Well, would it make you happy driving this thing around?	حسنا ، هل سيسعدك قيادة هذا الشىء في الارجاء ؟	B-B		
B-16922	Well, would you have called if you didn't want to?	هل كان ستتصلي لو لم تريدين أن تتكلمي ؟	N-F	هل كان ستتصل لو لم تريد أن تتكلم ؟	
B-16923	Well, would you rather wind up on the floor?	حسنا ، أنت ريح بالأحرى فوق على الأرضية ؟	B-M	حسنا ، أنت ريحي بالأحرى فوق على الأرضية ؟	
B-16924	Well, yeah, if you like.	حسنا نعم اذا كنت تريدين	B-F	حسنا نعم اذا كنت تريد	
B-16925	Well, yeah, why didn't you?	إذن ، لم لم تفعلي ؟	N-F	إذن ، لم لم تفعل ؟	
B-16926	Well, yeah, you can think of it like that or you can think of it as Jeannie growing as a more tolerant and compassionate person, which could very well be the most valuable lesson that she learns in college.	حسنا ، نعم ، يمكنك أن تفكري به بهذه الطريقة أو بامكانك كلما نمت جوني كلما زاد الأشخاص المتسامحون والذين يرأفون بحال غيرهم والذي يمكن أن يكون هذا هو الدرس الاكثر قيمة والذي يمكننا تعلمه منها	B!-F	حسنا ، نعم ، يمكنك أن تفكر به بهذه الطريقة أو بامكانك كلما نمت جوني كلما زاد الأشخاص المتسامحون والذين يرأفون بحال غيرهم والذي يمكن أن يكون هذا هو الدرس الاكثر قيمة والذي يمكننا تعلمه منها	
B-16927	Well, yeah. What did you think it was?	أجل ، ماذا كنت تظنين ؟	B-F	أجل ، ماذا كنت تظن ؟	
B-16928	Well, yes, but when you say it out loud, it does sound kind of unpleasant.	حسنا ، نعم ، لكن عندما تقول ذلك بصوت عالي يبدو نوعا ما أمر بغيض	B-M	حسنا ، نعم ، لكن عندما تقولين ذلك بصوت عالي يبدو نوعا ما أمر بغيض	
B-16929	Well, you are pretty tight down there.	أنت بالفعل مشدود بالأسفل	N-M	أنت بالفعل مشدودة بالأسفل	
B-16930	Well, you better discoverwhat "it" is before you throw everything awaytrying to find it.	- أرجو أن تكتشف ما هو قبل أن تترك كل شئ لأجل البحث عنه	B-M	- أرجو أن تكتشفي ما هو قبل أن تتركي كل شئ لأجل البحث عنه	
B-16931	Well, you better get out there.	من المستحسن لك الخروج !	N-B		
B-16932	Well, you better get your little butt down there.	من الأفضل أن تذهب إلى هناك بسرعة . . .	N-M	من الأفضل أن تذهبي إلى هناك بسرعة . . .	
B-16933	Well, you blew it.	حسنا لقد فشلت	B-B		
B-16934	Well, you can cut the act.	حسنا ، تستطيع أن تكف عن التظاهر .	B-M	حسنا ، تستطيعين أن تكفي عن التظاهر .	
B-16935	Well, you can get off now.	حسنا ، تستطيعي أن تنزلي الآن	B-F	حسنا ، تستطيع أن تنزل الآن	
B-16936	Well, you can go home now. It's over.	حسنا ، يمكنك أن تذهبي إلى البيت الآن إنتهى الأمر	B-F	حسنا ، يمكنك أن تذهب إلى البيت الآن إنتهى الأمر	
B-16937	Well, you can smile.	يمكنك أن تبتسمي	N-F	يمكنك أن تبتسم	
B-16938	Well, you can't beat your wife like you can beat a whore.	. . حسنا ، لا يمكنك أن تضرب زوجتك . كما يمكنك أن تضرب العاهرة	B-M	. . حسنا ، لا يمكنك أن تضربي زوجتك . كما يمكنك أن تضربي العاهرة	
B-16939	Well, you can't buy people.	لا تستطيع أن تشترى الناس	N-M	لا تستطيعين أن تشتري الناس	
B-16940	Well, you can't do that. It throws off a very busy schedule.	هذا سيعقد جدول مشغول للغاية .	N-N		
B-16941	Well, you can't live like this.	حسنا ، ولكن لايمكنك العيش هكذا	B-B		
B-16942	Well, you certainly have the padding for it.	بالتأكيد لديك النية لفعل هذا .	N-B		
B-16943	Well, you definitely got him worried.	حسن . . . لقد جعلتيه يقلق بالتأكيد	B-F	حسن . . . لقد جعلته يقلق بالتأكيد	
B-16944	Well, you deserve whatever you want.	حسنا ، أنتي تستحقين أي شئ تريدينه	B-F	حسنا ، أنت تستحق أي شئ تريده	
