SentenceID	English	Arabic	SentenceType	SwitchTranslation	Comment
C-2357	Anything that I can do, I will do, but right now, you have to tell me everything that you know about them.	أي شيء يمكنني القيام به ، سأفعل ، ولكن في الوقت الراهن ، عليك أن تقول لي كل شيء أن تعرف عنهم .	B-M	أي شيء يمكنني القيام به ، سأفعل ، ولكن في الوقت الراهن ، عليك أن تقولي لي كل شيء أن تعرفين عنهم .	Bad translaion أن تعرف 
C-2358	Anything that would help me understand the two of you.	أي شيء قد يساعدني لأفهم كلاكما	B-M!	أي شيء قد يساعدني لأفهم كلتاكما	
C-2359	Anything you get on the girl should be reported to my office immediately.	أي شيئ عن الفتاة ينبغي عليك إبلاغي في مكتبي فورا .	B-B	 	
C-2360	Anything you need from me, get a subpoena.	كل ما تحتاج مني أحضر مفكرة	B-M	كل ما تحتاجين مني أحضري مفكرة	
C-2361	Anything you need, just let me know.	إن احتجت لشيء أعلمني فقط	B-M	إن احتجت لشيء أعلميني فقط	
C-2362	Anything you say to me, you say to him.	أى شىء تقوله لى . . كأنك تقوله له	B-M	أى شىء تقولينه لى . . كأنك تقولينه له	
C-2363	Anyway, I asked Gordon if she would sit down with you, and he said yes.	على أية حال ، لقد سألت ( قوردن ) إذا كان بإمكانها الجلوس معك و لقد وافق	B-B	 	
C-2364	Anyway, I don't want to kill you. Why so generous?	على كل حال أنا لا أريد قتلكم لماذا هذا الكرم ؟	B-M!	على كل حال أنا لا أريد قتلكن لماذا هذا الكرم ؟	More than one sentence
C-2365	Anyway, I just wanted you to know that we're okay, and I'll see you soon.	علي اي حال اردت فقط ان تعرفي اننا بخير وساراكي قريبا	 	HARD	اردت-اننا
C-2366	Anyway, I know how you feel.	أعرف كيف تشعر	B-M	أعرف كيف تشعرين	
C-2367	Anyway, I know what you wish.	على أيه حال ، أنا أعرف ما الذى تتمنينة	B-F	على أيه حال ، أنا أعرف ما الذى تتمناه	
C-2368	Anyway, I spoke to your cousin Lou, and she arranged a job interview,	على أية حال لقد تحدثت مع بنت عمك " لو " لقد رتبت لك مقابلة عمل	B-B	 	
C-2369	Anyway, I was thinking maybe I could come and stay with you and Henry.	على أي حال ، كنت أفكر ربما يمكننى ( أن أذهب و أقيم معك و ( هنرى	B-B	 	
C-2370	Anyway, I'm glad that you didn't, you know, because I like guys who are level-headed and sweet, smart, sensitive, funny.	على كل حال ، أنا سعيدة أنك لم تفعل شيء تعلم ، لإني أحب الرجل الرزين الجميل ، الذكي ، الحساس ، المرح	F-M	على كل حال ، أنا سعيد أنك لم تفعل شيء تعلم ، لإني أحب الرجل الرزين الجميل ، الذكي ، الحساس ، المرح	
C-2371	Anyway, I'm not sure you need me holding your hand anymore.	على أي حالة ، لست متأكدة أنك بحاجة لى لمسك يدك مرة أخرى	F-B	على أي حالة ، لست متأكد أنك بحاجة لى لمسك يدك مرة أخرى	
C-2372	Anyway, Jaguar, as I'm sure you know, is now an Indian company, but the cars are still made in Britain.	على أي حال ، الجاكوار ، كما أنا متأكد أنكم تعلمون هي الآن شركة هندية ولكن السيارات ماتزال تصنع في بريطانيا	M-M!	على أي حال ، الجاكوار ، كما أنا متأكدة أنكم تعلمون هي الآن شركة هندية ولكن السيارات ماتزال تصنع في بريطانيا	
C-2373	Anyway, like I was saying, you're a trash, 'cause you earned your money a little bit more recently than me.	على اي حال ، كما كنت اقول ، انت قذر لأنك كسبت مالك قبلي	B-M	على اي حال ، كما كنت اقول ، انت قذرة لأنك كسبت مالك قبلي	
C-2374	Anyway, my son isn't who you think he is, Leslie.	على أي حال ، ابني ليس من تعتقد ( أنه يكونه ، ( ليزلي .	B-M	على أي حال ، ابني ليس من تعتقدين ( أنه يكونه ، ( ليزلي .	
C-2375	Anyway, what can I do for you?	على كل حال ، كيف يمكنني أن أساعدكما ؟	B-B!	 	
C-2376	Anyways, me and Sol are sure grateful you and Mr. Utter Are taking the time to help.	على أي حال ، أنا و ( سول ) ممتنان لكما أنت والسيد ( أتر ) لمساعدتنا		HARD	أنا-ممتنان
C-2377	Anyways, why don't you tell me what the exact problem is?	على أي حال لماذا لا تخبرني ما هي المشكلة بالضبط ؟	B-M	على أي حال لماذا لا تخبرينني ما هي المشكلة بالضبط ؟	
C-2378	Anyways... enough about me. Let's, uh, talk about you.	كفاية عني ، لنتحدث عنك		HARD	عني-لنتحدث
C-2379	Apart from the one that I've given you.	ما عدا ما قلته لك .	B-B	 	
C-2380	Apologies-- that's all I ever heard from you and Dr. Evans.	الاعتذار ، هذا كل ما سمعته منك ( و من الدكتور ، ( إيفانز	B-B	 	
C-2381	Apparently we don't, ass. - I know you.	يبدو كذلك ، يا جحش	N-M	يبدو كذلك ، يا جحشة	
C-2382	Apparently, you and I eat different kinds of cereal.	على ما يبدو ، أنت وأنا أكل أنواع مختلفة من الحبوب .	B-B	 	
C-2383	Ara, my name is Eric. I'm here to help you.	( أرا ) ، اسمي ( إريك )	B-B	 	
C-2384	Are there any more inopportune deaths you'd like to wave in my face?	هل من ميتات راحت في غير محلها تود انتقادي عنها ؟	B-M	هل من ميتات راحت في غير محلها تودين انتقادي عنها ؟	
C-2385	Are you accusing me of being involved in this?	تتهمني بالتورط في ذلك ؟	B-M	تتهمينني بالتورط في ذلك ؟	
C-2386	Are you afraid I'll change my mind when I get my hands on the money?	أتخشى أنني أغير رأيي بعد حصولي على المال ؟	B-M	أتخشين أنني أغير رأيي بعد حصولي على المال ؟	
C-2387	Are you asking me to give up?	أتطلبين مني أن أفقد الأمل ؟	B-F	أتطلب مني أن أفقد الأمل ؟	
C-2388	Are you attempting to have a manual stimulation from me, sir?	هل تحاول أن تثار جنسيا بواسطتى سيدى ؟	B-M	هل تحاولين أن تثاري جنسيا بواسطتى سيدتي ؟	
C-2389	Are you blaming me?	هل تلومني ؟	B-M	هل تلومينني ؟	
C-2390	Are you calling to ask me if I did this thing?	هل تتصل لتسألني عن ذلك ؟	B-M	هل تتصلين لتسأليني عن ذلك ؟	
C-2391	Are you coming with me or not?	هل تأتي معي أم لا ؟	B-M	هل تأتين معي أم لا ؟	
C-2392	Are you coming with me?	هل ستأتي معي	B-M	هل ستأتين معي	
C-2393	Are you crazy? - I can't believe you're still seeing Nick!	- لا يسعني تصديق أنك لا زلت تزورين ( نك ) !	B-F	لا يسعني تصديق أنك لا زلت تزور ( نك ) !	
C-2394	Are you cutting me out of the deal?	هل تقصيني عن الاتفاق ؟	B-M	هل تقصينني عن الاتفاق ؟	
C-2395	Are you finding me a viable replacement, or am I gonna let my only suspect go?	هل ستجد لي بديلا محتملا وإلا فسأطلق سراح المشتبه فيه الوحيد ؟	B-M	هل ستجدين لي بديلا محتملا وإلا فسأطلق سراح المشتبه فيه الوحيد ؟	
C-2396	Are you firing me?	هل ستبقونني ؟	B-M!	هل ستبقنني ؟	
C-2397	Are you flying with me tomorrow?	بالأعمال الثقافية	N-N	 	
C-2398	Are you fooling me?	تبا هل تمزح ؟	B-M	تبا هل تمزحين ؟	
C-2399	Are you forgetting how my brother was freed from slavery?	هل نسيت كيف تحرر أخي من العبودية ؟	B-M	هل نسيت كيف تحررين أخي من العبودية ؟	
C-2400	Are you frickin' kidding me?	هل تمازحينني ؟	B-F	هل تمازحني ؟	
C-2401	Are you fucking going to help me or not?	هل ستقوم بمساعدتي أم ماذا ؟	B-M	هل ستقومين بمساعدتي أم ماذا ؟	
C-2402	Are you fucking kidding me?	هل أنت تمزح ؟	B-M	هل أنت تمزحين ؟	
C-2403	Are you fucking with me right now?	هل تعبث معي الآن ؟	B-M	هل تعبثين معي الآن ؟	
C-2404	Are you getting the plane ready? There will be no peace in Abbudin with my brother in power;	هل كنت تجهز الطائرة ؟ لن يكون هناك سلام	B-M	هل كنت تجهزين الطائرة ؟ لن يكون هناك سلام	
C-2405	Are you going to cut my head off and leave it in a manger scene at Christmas, and then an old Italian nun finds it?	ثم تلقي به في أحد المسارح ثم تجده راهبة إيطالية مسنة ؟	N-M	ثم تلقين به في أحد المسارح ثم تجده راهبة إيطالية مسنة ؟	
C-2406	Are you going to give me the address or not?	أستعطيني العنوان أم لا ؟	B-M	أستعطينني العنوان أم لا ؟	
C-2407	Are you going to help me or not?	هل أنت ستساعدني أو لست ؟	B-M	هل أنت ستساعدينني أو لست ؟	
C-2408	Are you going to let me talk to them?	هل ستدعني أتحدث معهم ؟	B-M	هل ستدعينني أتحدث معهم ؟	
C-2409	Are you going to tell my parents about everything that's been going on?	هل ستخبر والدي عما كان يجري ؟	B-M	هل ستخبرين والدي عما كان يجري ؟	
C-2410	Are you going to treat me to a funnel cake, too?	هل ستعالجينني بكعكة الفانيلا أيضا ؟	B-F	هل ستعالجني بكعكة الفانيلا أيضا ؟	
C-2411	Are you gonna be here when I get back?	هل ستصبح هنا عندما أعود ؟	B-M	هل ستصبحين هنا عندما أعود ؟	
C-2412	Are you gonna get out, or do I need to throw you out?	هل ستخرج من هنا أم علي أن أجبرك ؟	B-M	هل ستخرجين من هنا أم علي أن أجبرك ؟	
C-2413	Are you gonna let me see it?	هل تدعني أشاهدها ؟	B-M	هل تدعينني أشاهدها ؟	
C-2414	Are you gonna put my video on your show or aren't you?	هل ستعمل وضع الفيديو الخاص بي على برنامجك أو ليست لك ؟	B-M	هل ستعملين وضع الفيديو الخاص بي على برنامجك أو ليست لك ؟	
C-2415	Are you gonna talk to me at all?	الن تتحدثي معي ابدا ؟	B-F	الن تتحدث معي ابدا ؟	
C-2416	Are you gonna tell me what's inside this?	هل ستخبرينني ماذا بداخلها ؟	B-F	هل ستخبرني ماذا بداخلها ؟	
C-2417	Are you gonna tell me why you're here?	هل ستخبرني لما أنت هنا ؟	B-M	هل ستخبرينني لما أنت هنا ؟	
C-2418	Are you good at what I do.	هل انت جيدة فيما تفعلينه ؟	B-F	هل انت جيد فيما تفعله ؟	
